1496223468.9,0,13.8571426245,1.58272869764,0,0.370762298135
1496223474.42,0,13.4166589594,1.41673975591,0,0.264661292357
1496223475.06,0,5.7361690197,1.01199206784,0,-0.0888498823086
1496223475.56,0,5.17782222344,0.878178018884,0,0.0217353045967
1496223476.22,0,4.09544253343,0.940017655361,0,-0.16584492471
1496223476.72,0,3.5351372942,0.725328286625,0,0.0545063124382
1496223477.36,0,2.70556684837,0.360386380472,0,0.19088604139
1496223478.06,0,1.76967459727,0.139901877804,0,0.122178570944
1496223478.73,0,0.763415606562,0.0265714196178,0,0.0312738074055
1496223480.59,0,-0.139851830777,-0.0485062690346,0,-0.0167984144634
1496223482.19,0,-0.428331439716,-0.081071729913,0,-0.0164228059611
1496223482.69,0,-5.21249332691,-0.862580916651,0,0.042478332685
1496223483.31,0,-5.95011275477,-0.926026742094,0,0.0051031042997
1496223483.99,0,-6.9843573355,-1.08638259459,0,0.0182745923557
1496223484.68,0,-7.96838832625,-1.34046975251,0,0.0859206251129
1496223485.36,0,-9.00241306491,-1.56476541439,0,0.0859206251129
1496223486.06,0,-10.0364149118,-1.78905611068,0,0.0859206251129
1496223486.79,0,-11.0704220413,-2.01334795288,0,0.0859206251129
1496223496.72,0,4.62294733954,0.556552927842,0,2.86870776197
1496223498.85,0,4.85193680974,0.523068116971,0,2.86870776197
1496223499.42,0,8.78385030544,0.706051200109,0,3.01783019159
1496223500.06,0,9.82471739043,0.132509668187,0,2.61304348273
1496223500.76,0,10.0253013393,-0.466611220795,0,2.10538884087
1496223501.43,0,10.2953942205,-1.4536399382,0,1.76286560894
1496223502.12,0,10.4820781145,-2.77579043508,0,1.61470772555
1496223502.62,0,10.5823989391,-3.8146416839,0,1.56054788534
1496223503.45,0,10.6151640192,-4.55878067054,0,1.51679493194
1496223503.96,0,10.5617088166,-5.75851108848,0,1.43113591769
1496223505.35,0,10.5470114925,-7.10147017868,0,1.43180219654
1496223506.03,0,10.5361857252,-8.05872012447,0,1.43180219654
1496223506.97,0,10.5314788398,-8.47491840642,0,1.43180219654
1496223559.11,0,13.0325120871,1.80209613413,0,0.0999315162792
1496223560.94,0,12.9070756509,1.77304116688,0,0.0999315162792
1496223561.62,0,9.70024863149,1.32937281442,0,-0.0366855518966
